Frame,Steering,throttle,Brake,Speed(km),velocity.x,velocity.y,velocity.z,Latitude,Longitude,Altitude,Yaw,Pitch,Roll,Heading,Simulation_time(s),Frame_elapsed_time(s),dist
4274.jpg,0.002512687,0,1,8.09E-07,1.36E-08,2.22E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,213.7500032,0.050000001,1.12E-08
4275.jpg,0.002512687,0,1,8.19E-07,7.95E-09,2.22E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,213.8000032,0.050000001,1.14E-08
4276.jpg,0.002512687,0,1,8.35E-07,4.34E-09,2.22E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,213.8500032,0.050000001,1.16E-08
4277.jpg,0.002512687,0,1,8.59E-07,8.18E-09,2.22E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,213.9000032,0.050000001,1.19E-08
4278.jpg,0.002512687,0,1,8.88E-07,1.21E-08,2.22E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,213.9500032,0.050000001,1.23E-08
4279.jpg,0.002512687,0,1,9.27E-07,1.16E-08,2.24E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.0000032,0.050000001,1.29E-08
4280.jpg,0.002512687,0,1,9.60E-07,5.67E-09,2.24E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.0500032,0.050000001,1.33E-08
4281.jpg,0.002512687,0,1,0,0,0,0,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.1000032,0.050000001,0
4282.jpg,0.002512687,0,1,8.02E-07,1.14E-08,2.22E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.1500032,0.050000001,1.11E-08
4283.jpg,0.002512687,0,1,8.04E-07,7.41E-09,2.21E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.2000032,0.050000001,1.12E-08
4284.jpg,0.002512687,0,1,8.20E-07,4.38E-09,2.22E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.2500032,0.050000001,1.14E-08
4285.jpg,0.002512687,0,1,8.39E-07,7.94E-09,2.23E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.3000032,0.050000001,1.17E-08
4286.jpg,0.002512687,0,1,8.63E-07,1.18E-08,2.23E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.3500032,0.050000001,1.20E-08
4287.jpg,0.002512687,0,1,8.95E-07,9.89E-09,2.24E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.4000032,0.050000001,1.24E-08
4288.jpg,0.002512687,0,1,9.25E-07,3.59E-09,2.24E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.4500032,0.050000001,1.28E-08
4289.jpg,0.002512687,0,1,9.58E-07,4.90E-09,2.23E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.5000032,0.050000001,1.33E-08
4290.jpg,0.002512687,0,1,8.02E-07,1.05E-08,2.22E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.5500032,0.050000001,1.11E-08
4291.jpg,0.002512687,0,1,8.10E-07,1.44E-08,2.22E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.6000032,0.050000001,1.12E-08
4292.jpg,0.002512687,0,1,8.19E-07,8.82E-09,2.22E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.6500032,0.050000001,1.14E-08
4293.jpg,0.002512687,0,1,8.38E-07,3.96E-09,2.22E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.7000032,0.050000001,1.16E-08
4294.jpg,0.002512687,0,1,8.63E-07,5.94E-09,2.23E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.7500032,0.050000001,1.20E-08
4295.jpg,0.002512687,0,1,8.92E-07,9.84E-09,2.23E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.8000032,0.050000001,1.24E-08
4296.jpg,0.002512687,0,1,9.25E-07,1.37E-08,2.24E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.8500032,0.050000001,1.28E-08
4297.jpg,0.002512687,0,1,9.58E-07,8.11E-09,2.23E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.9000032,0.050000001,1.33E-08
4298.jpg,0.002512687,0,1,7.89E-07,6.13E-09,2.19E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,214.9500032,0.050000001,1.10E-08
4299.jpg,0.002512687,0,1,8.06E-07,3.45E-09,2.22E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.0000032,0.050000001,1.12E-08
4300.jpg,0.002512687,0,1,8.19E-07,7.29E-09,2.22E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.0500032,0.050000001,1.14E-08
4301.jpg,0.002512687,0,1,8.38E-07,1.12E-08,2.22E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.1000032,0.050000001,1.16E-08
4302.jpg,0.002512687,0,1,8.64E-07,1.38E-08,2.23E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.1500032,0.050000001,1.20E-08
4303.jpg,0.002512687,0,1,8.89E-07,7.88E-09,2.23E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.2000032,0.050000001,1.24E-08
4304.jpg,0.002512687,0,1,9.22E-07,3.03E-09,2.23E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.2500032,0.050000001,1.28E-08
4305.jpg,0.002512687,0,1,9.58E-07,6.56E-09,2.23E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.3000032,0.050000001,1.33E-08
4306.jpg,0.002512687,0,1,0,0,0,0,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.3500032,0.050000001,0
4307.jpg,0.002512687,0,1,8.02E-07,1.14E-08,2.22E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.4000032,0.050000001,1.11E-08
4308.jpg,0.002512687,0,1,8.11E-07,1.11E-08,2.23E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.4500032,0.050000001,1.13E-08
4309.jpg,0.002512687,0,1,8.21E-07,4.76E-09,2.23E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.5000032,0.050000001,1.14E-08
4310.jpg,0.002512687,0,1,8.46E-07,3.59E-09,2.25E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.5500032,0.050000001,1.17E-08
4311.jpg,0.002512687,0,1,8.69E-07,7.16E-09,2.25E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.6000032,0.050000001,1.21E-08
4312.jpg,0.002512687,0,1,8.98E-07,1.11E-08,2.25E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.6500032,0.050000001,1.25E-08
4313.jpg,0.002512687,0,1,9.28E-07,1.34E-08,2.25E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.7000032,0.050000001,1.29E-08
4314.jpg,0.002512687,0,1,9.56E-07,1.18E-08,2.22E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.7500032,0.050000001,1.33E-08
4315.jpg,0.002512687,0,1,7.97E-07,5.67E-09,2.21E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.8000032,0.050000001,1.11E-08
4316.jpg,0.002512687,0,1,8.02E-07,7.37E-09,2.20E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.8500032,0.050000001,1.11E-08
4317.jpg,0.002512687,0,1,8.13E-07,9.77E-09,2.20E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.9000032,0.050000001,1.13E-08
4318.jpg,0.002512687,0,1,8.34E-07,7.11E-09,2.21E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,215.9500032,0.050000001,1.16E-08
4319.jpg,0.002512687,0,1,8.64E-07,6.34E-09,2.23E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.0000032,0.050000001,1.20E-08
4320.jpg,0.002512687,0,1,8.95E-07,8.34E-09,2.24E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.0500032,0.050000001,1.24E-08
4321.jpg,0.002512687,0,1,9.28E-07,1.22E-08,2.24E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.1000032,0.050000001,1.29E-08
4322.jpg,0.002512687,0,1,9.59E-07,8.18E-09,2.23E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.1500032,0.050000001,1.33E-08
4323.jpg,0.002512687,0,1,7.89E-07,6.13E-09,2.19E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.2000032,0.050000001,1.10E-08
4324.jpg,0.002512687,0,1,8.04E-07,4.97E-09,2.21E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.2500032,0.050000001,1.12E-08
4325.jpg,0.002512687,0,1,8.17E-07,8.83E-09,2.21E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.3000032,0.050000001,1.13E-08
4326.jpg,0.002512687,0,1,8.36E-07,1.27E-08,2.22E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.3500032,0.050000001,1.16E-08
4327.jpg,0.002512687,0,1,8.62E-07,1.23E-08,2.22E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.4000032,0.050000001,1.20E-08
4328.jpg,0.002512687,0,1,8.87E-07,5.99E-09,2.22E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.4500032,0.050000001,1.23E-08
4329.jpg,0.002512687,0,1,9.22E-07,2.97E-09,2.23E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.5000032,0.050000001,1.28E-08
4330.jpg,0.002512687,0,1,9.64E-07,2.23E-09,2.25E-07,-1.45E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.5500032,0.050000001,1.34E-08
4331.jpg,0.002512687,0,1,0,0,0,0,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.6000032,0.050000001,0
4332.jpg,0.002512687,0,1,9.81E-07,-4.53E-08,1.97E-07,-1.83E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.6500032,0.050000001,1.36E-08
4333.jpg,0.002512687,0,1,8.31E-07,1.71E-08,2.28E-07,-3.07E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.7000032,0.050000001,1.15E-08
4334.jpg,0.002512687,0,1,8.57E-07,2.19E-08,2.32E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.7500032,0.050000001,1.19E-08
4335.jpg,0.002512687,0,1,8.73E-07,2.43E-08,2.31E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.8000032,0.050000001,1.21E-08
4336.jpg,0.002512687,0,1,8.58E-07,9.45E-09,2.28E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.8500032,0.050000001,1.19E-08
4337.jpg,0.002512687,0,1,8.82E-07,2.31E-08,2.28E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.9000032,0.050000001,1.22E-08
4338.jpg,0.002512687,0,1,8.77E-07,2.22E-08,2.26E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,216.9500032,0.050000001,1.22E-08
4339.jpg,0.002512687,0,1,1.23E-06,-3.79E-08,1.96E-07,-2.79E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.0000032,0.050000001,1.71E-08
4340.jpg,0.002512687,0,1,8.02E-07,1.05E-08,2.22E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.0500032,0.050000001,1.11E-08
4341.jpg,0.002512687,0,1,8.07E-07,3.14E-09,2.22E-07,-3.07E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.1000032,0.050000001,1.12E-08
4342.jpg,0.002512687,0,1,8.37E-07,2.30E-08,2.26E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.1500032,0.050000001,1.16E-08
4343.jpg,0.002512687,0,1,1.13E-06,-2.99E-08,2.01E-07,-2.40E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.2000032,0.050000001,1.57E-08
4344.jpg,0.002512687,0,1,9.00E-07,3.23E-08,2.32E-07,-8.79E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.2500032,0.050000001,1.25E-08
4345.jpg,0.002512687,0,1,9.25E-07,3.02E-08,2.32E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.3000032,0.050000001,1.28E-08
4346.jpg,0.002512687,0,1,9.17E-07,1.30E-08,2.31E-07,-1.07E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.3500032,0.050000001,1.27E-08
4347.jpg,0.002512687,0,1,9.57E-07,3.02E-08,2.32E-07,-1.26E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.4000032,0.050000001,1.33E-08
4348.jpg,0.002512687,0,1,7.86E-07,4.90E-09,2.18E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.4500032,0.050000001,1.09E-08
4349.jpg,0.002512687,0,1,7.91E-07,-4.47E-09,2.19E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.5000032,0.050000001,1.10E-08
4350.jpg,0.002512687,0,1,7.81E-07,-9.17E-09,2.16E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.5500032,0.050000001,1.08E-08
4351.jpg,0.002512687,0,1,7.80E-07,-7.46E-09,2.16E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.6000032,0.050000001,1.08E-08
4352.jpg,0.002512687,0,1,7.87E-07,-4.98E-09,2.16E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.6500032,0.050000001,1.09E-08
4353.jpg,0.002512687,0,1,1.04E-06,5.45E-08,2.46E-07,1.41E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.7000032,0.050000001,1.44E-08
4354.jpg,0.002512687,0,1,8.00E-07,-3.06E-09,2.17E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.7500032,0.050000001,1.11E-08
4355.jpg,0.002512687,0,1,1.01E-06,5.61E-08,2.47E-07,1.22E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.8000032,0.050000001,1.40E-08
4356.jpg,0.002512687,0,1,0,0,0,0,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.8500032,0.050000001,0
4357.jpg,0.002512687,0,1,7.95E-07,7.52E-09,2.20E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.9000032,0.050000001,1.10E-08
4358.jpg,0.002512687,0,1,7.97E-07,8.58E-09,2.19E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,217.9500032,0.050000001,1.11E-08
4359.jpg,0.002512687,0,1,8.03E-07,9.34E-09,2.21E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.0000032,0.050000001,1.12E-08
4360.jpg,0.002512687,0,1,8.10E-07,9.79E-09,2.23E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.0500032,0.050000001,1.12E-08
4361.jpg,0.002512687,0,1,8.16E-07,1.02E-08,2.24E-07,-3.07E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.1000032,0.050000001,1.13E-08
4362.jpg,0.002512687,0,1,8.29E-07,1.50E-08,2.24E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.1500033,0.050000001,1.15E-08
4363.jpg,0.002512687,0,1,8.23E-07,1.49E-08,2.23E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.2000033,0.050000001,1.14E-08
4364.jpg,0.002512687,0,1,1.02E-06,6.56E-08,2.48E-07,1.22E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.2500033,0.050000001,1.42E-08
4365.jpg,0.002512687,0,1,7.95E-07,1.99E-09,2.21E-07,7.49E-09,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.3000033,0.050000001,1.10E-08
4366.jpg,0.002512687,0,1,7.89E-07,-8.20E-09,2.19E-07,7.49E-09,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.3500033,0.050000001,1.10E-08
4367.jpg,0.002512687,0,1,7.81E-07,-1.44E-08,2.16E-07,7.49E-09,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.4000033,0.050000001,1.08E-08
4368.jpg,0.002512687,0,1,7.86E-07,2.01E-09,2.18E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.4500033,0.050000001,1.09E-08
4369.jpg,0.002512687,0,1,7.79E-07,1.63E-09,2.16E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.5000033,0.050000001,1.08E-08
4370.jpg,0.002512687,0,1,7.73E-07,8.51E-10,2.14E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.5500033,0.050000001,1.07E-08
4371.jpg,0.002512687,0,1,7.67E-07,-1.46E-08,2.12E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.6000033,0.050000001,1.06E-08
4372.jpg,0.002512687,0,1,7.77E-07,-1.19E-08,2.13E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.6500033,0.050000001,1.08E-08
4373.jpg,0.002512687,0,1,7.87E-07,7.37E-09,2.18E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.7000033,0.050000001,1.09E-08
4374.jpg,0.002512687,0,1,7.93E-07,7.80E-09,2.20E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.7500033,0.050000001,1.10E-08
4375.jpg,0.002512687,0,1,7.87E-07,7.36E-09,2.18E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.8000033,0.050000001,1.09E-08
4376.jpg,0.002512687,0,1,7.90E-07,1.73E-08,2.18E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.8500033,0.050000001,1.10E-08
4377.jpg,0.002512687,0,1,7.78E-07,-6.27E-09,2.16E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.9000033,0.050000001,1.08E-08
4378.jpg,0.002512687,0,1,7.73E-07,-1.41E-08,2.14E-07,7.50E-09,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,218.9500033,0.050000001,1.07E-08
4379.jpg,0.002512687,0,1,7.76E-07,-2.32E-08,2.13E-07,2.66E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.0000033,0.050000001,1.08E-08
4380.jpg,0.002512687,0,1,1.13E-06,3.24E-08,2.42E-07,1.98E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.0500033,0.050000001,1.57E-08
4381.jpg,0.002512687,0,1,0,0,0,0,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.1000033,0.050000001,0
4382.jpg,0.002512687,0,1,7.95E-07,7.52E-09,2.20E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.1500033,0.050000001,1.10E-08
4383.jpg,0.002512687,0,1,7.89E-07,7.10E-09,2.19E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.2000033,0.050000001,1.10E-08
4384.jpg,0.002512687,0,1,7.89E-07,7.10E-09,2.19E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.2500033,0.050000001,1.10E-08
4385.jpg,0.002512687,0,1,8.01E-07,1.72E-08,2.20E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.3000033,0.050000001,1.11E-08
4386.jpg,0.002512687,0,1,7.89E-07,-6.38E-09,2.17E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.3500033,0.050000001,1.10E-08
4387.jpg,0.002512687,0,1,7.78E-07,-1.42E-08,2.15E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.4000033,0.050000001,1.08E-08
4388.jpg,0.002512687,0,1,7.75E-07,-2.33E-08,2.14E-07,7.50E-09,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.4500033,0.050000001,1.08E-08
4389.jpg,0.002512687,0,1,7.75E-07,-2.83E-08,2.12E-07,2.66E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.5000033,0.050000001,1.08E-08
4390.jpg,0.002512687,0,1,8.07E-07,1.11E-08,2.22E-07,-3.06E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.5500033,0.050000001,1.12E-08
4391.jpg,0.002512687,0,1,8.24E-07,1.32E-08,2.23E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.6000033,0.050000001,1.14E-08
4392.jpg,0.002512687,0,1,8.20E-07,1.50E-08,2.22E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.6500033,0.050000001,1.14E-08
4393.jpg,0.002512687,0,1,1.03E-06,6.59E-08,2.49E-07,1.22E-07,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.7000033,0.050000001,1.43E-08
4394.jpg,0.002512687,0,1,8.09E-07,-1.73E-09,2.19E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.7500033,0.050000001,1.12E-08
4395.jpg,0.002512687,0,1,8.04E-07,-1.21E-08,2.17E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.8000033,0.050000001,1.12E-08
4396.jpg,0.002512687,0,1,8.03E-07,-1.11E-08,2.17E-07,-4.97E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.8500033,0.050000001,1.12E-08
4397.jpg,0.002512687,0,1,8.22E-07,-8.54E-09,2.17E-07,-6.88E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.9000033,0.050000001,1.14E-08
4398.jpg,0.002512687,0,1,7.91E-07,7.61E-09,2.19E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,219.9500033,0.050000001,1.10E-08
4399.jpg,0.002512687,0,1,8.09E-07,8.93E-09,2.24E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,220.0000033,0.050000001,1.12E-08
4400.jpg,0.002512687,0,1,8.09E-07,8.93E-09,2.24E-07,-1.16E-08,49.00016577,8.004642682,0.003794403,-90.10906219,0.573408008,0.00010534,W,220.0500033,0.050000001,1.12E-08
4401.jpg,0.002512687,1,0,0.022563488,-2.18E-05,0.006267597,-2.97E-06,49.00016577,8.004642682,0.003787041,-90.10910034,0.574220777,8.54E-05,W,220.1000033,0.050000001,0.000313382
4402.jpg,0.00251334,1,0,0.214475401,4.39E-05,-0.059576482,1.69E-05,49.00016575,8.004642681,0.003858032,-90.1089325,0.566366076,0.000173912,W,220.1500033,0.050000001,0.002978825
4403.jpg,0.002510943,1,0,0.464244752,0.000829433,-0.128954202,3.99E-05,49.0001657,8.004642681,0.004026279,-90.10618591,0.54788357,0.000375331,W,220.2000033,0.050000001,0.006447844
4404.jpg,0.002388327,1,0,0.418435657,-0.000775753,-0.116229534,3.09E-05,49.00016565,8.00464268,0.004083843,-90.09394073,0.541654468,-0.000274661,W,220.2500033,0.050000001,0.005811606
4405.jpg,0.002300371,1,0,0.917780232,0.000149239,-0.2549389,6.81E-05,49.00016557,8.004642681,0.004196872,-90.1057663,0.529319167,0.000568798,W,220.3000033,0.050000001,0.012746948
4406.jpg,0.002460698,1,0,2.001778684,0.00017198,-0.556049585,0.000158131,49.00016537,8.004642681,0.004716473,-90.10427094,0.472266585,0.000958447,W,220.3500033,0.050000001,0.027802482
4407.jpg,0.002434322,1,0,2.932906072,0.000214166,-0.814696074,0.000219213,49.00016504,8.004642681,0.005333633,-90.10198212,0.404784322,0.001359909,W,220.4000033,0.050000001,0.040734807
4408.jpg,0.002411979,1,0,3.777013163,0.000270789,-1.049170256,0.000260481,49.00016461,8.00464268,0.005894851,-90.09902954,0.343824863,0.001688168,W,220.4500033,0.050000001,0.052458517
